0.01, 1559272026.0810509
0.02, 1559272026.0810509
0.03, 1559272026.0810509
0.05, 1659391704.1669834
0.06, 1659391704.1669834
0.1,  1559272026.0810509
0.2,  836857701.5803154
0.25, 129372153.23092696
