5.097255670913826 0.00014811131413811044
8.192926966795092 0.00015848931924611158
11.772661095753078 0.0001719072201858578
17.065601991754928 0.00019419377048258296
24.11008392866372 0.00022846702651445512
34.07800115028562 0.00030363577601873616
46.14823550228957 0.00043769992337898005
56.82919334095906 0.000605833021366516
69.32502963324086 0.0006751678666948601
92.19000766154231 0.0007626985859023451
115.414509387991 0.0008615770412550441
160.36561642806754 0.0011925335010662553
235.15776844319637 0.0029154519111263305
251.18864315095823 0.0062246888439954524
251.18864315095823 0.017662770399664456
251.18864315095823 0.055854584251542196
251.18864315095823 0.20780072518241754
251.18864315095823 0.287622945436099
