10.09680806010484 0.0021414535638539594
20.204091680157052 0.0021414535638539594
49.97407564736587 0.002614103837511495
68.0198990834397 0.0034310975906798893
100 0.0034310975906798893
200.1037512041929 0.0038254027466328826
277.6608471390847 0.006590185477903276
476.23824353886033 0.0124304882956952
509.46337781828413 0.0124304882956952
1000 0.018862122071335214
1527.9193058541327 0.04188391254457492
1981.851591245512 0.05112830759482953
4949.49248810886 0.20280871538024672
6001.263249735876 0.286215344538928
